user_id,posted,item_id,helpful,recommend,sentiment_analysis,sentiment_label
virus3235,"Posted October 22, 2015.",238460,No ratings yet,True,-0.3818,0
76561198045479668,"Posted March 26, 2014.",211820,No ratings yet,True,0.9187,2
76561198140052687,Posted March 16.,346110,1 of 4 people (25%) found this review helpful,True,0.3612,2
Freeballin99,"Posted July 12, 2014.",227940,1 of 1 people (100%) found this review helpful,True,-0.25,0
wyvaud,"Posted May 9, 2014.",230410,1 of 1 people (100%) found this review helpful,True,0.0459,1
76561198085399133,"Posted May 13, 2014.",209870,No ratings yet,True,0.6369,2
Xecoix,"Posted January 29, 2014.",206500,1 of 1 people (100%) found this review helpful,True,0.6249,2
Xemmedi,"Posted October 10, 2015.",330830,1 of 3 people (33%) found this review helpful,True,0.9037,2
N0P3_56,"Posted September 14, 2014.",321840,2 of 4 people (50%) found this review helpful,True,0.4404,2
Zettarolf,Posted January 29.,301520,1 of 2 people (50%) found this review helpful,False,-0.1098,0
76561198068991610,"Posted December 28, 2015.",242760,No ratings yet,True,0.0,1
4801,"Posted September 1, 2013.",730,1 of 2 people (50%) found this review helpful,True,0.0,1
76561198044212679,"Posted November 7, 2014.",218620,1 of 1 people (100%) found this review helpful,True,-0.0498,1
xjerseypsycho,"Posted December 21, 2013.",400,1 of 1 people (100%) found this review helpful,True,0.128,2
76561198091085055,Posted April 15.,394870,1 of 4 people (25%) found this review helpful,True,0.8155,2
xoffy,Posted August 31.,311210,2 of 3 people (67%) found this review helpful,True,-0.9821,0
jaz1357,"Posted January 3, 2015.",218620,No ratings yet,True,-0.3182,0
76561198110711150,Posted January 23.,264710,No ratings yet,True,0.7579,2
76561198090595012,"Posted July 1, 2014.",204360,No ratings yet,True,0.0,1
76561198047115423,"Posted November 19, 2014.",219740,0 of 2 people (0%) found this review helpful,True,0.8126,2
Hizamo,"Posted January 4, 2014.",17410,1 of 1 people (100%) found this review helpful,True,0.5563,2
reina_san,"Posted August 13, 2015.",333600,No ratings yet,True,0.1639,2
76561198082864529,"Posted April 16, 2015.",107100,No ratings yet,True,0.7003,2
syates,"Posted June 27, 2014.",12210,1 of 1 people (100%) found this review helpful,True,0.9198,2
76561198094665607,"Posted December 6, 2013.",1250,1 of 2 people (50%) found this review helpful,True,0.8126,2
mikeytyson,Posted April 22.,290080,3 of 5 people (60%) found this review helpful,True,0.5448,2
76561198098423566,Posted June 24.,299030,2 of 5 people (40%) found this review helpful,False,0.8779,2
TheAussieMozzie,Posted August 6.,4000,1 of 3 people (33%) found this review helpful,False,-0.0516,1
AdonSinky,"Posted August 8, 2014.",105600,2 of 2 people (100%) found this review helpful,True,0.6486,2
76561198097470405,"Posted January 3, 2015.",219740,1 of 1 people (100%) found this review helpful,True,0.0,1
yolofaceguy,"Posted September 2, 2014.",261030,No ratings yet,True,-0.34,0
yoshi_bilby,Posted January 25.,224540,No ratings yet,False,0.7906,2
76561198114969651,"Posted February 3, 2015.",269210,1 of 1 people (100%) found this review helpful,True,0.5417,2
KawaiiAntman,"Posted January 28, 2015.",730,No ratings yet,True,0.6369,2
76561198061547085,Posted March 29.,261640,No ratings yet,True,0.0,1
togekiss906,"Posted June 19, 2015.",730,No ratings yet,True,-0.4973,0
yay853482185,Posted May 23.,301520,No ratings yet,False,-0.7351,0
Z1_M4N,"Posted December 28, 2014.",236390,2 of 3 people (67%) found this review helpful,True,0.915,2
76561198080914102,"Posted July 22, 2014.",440,No ratings yet,True,0.2433,2
xXCOOK1EMANXx,Posted June 11.,244850,2 of 9 people (22%) found this review helpful,False,0.25,2
76561198079529917,"Posted November 25, 2015.",280790,1 of 4 people (25%) found this review helpful,True,0.7003,2
ZeryxAFKAccount,"Posted November 4, 2014.",250900,2 of 2 people (100%) found this review helpful,True,0.0,1
Zestayy,"Posted June 9, 2015.",346110,2 of 4 people (50%) found this review helpful,True,0.908,2
76561198086918051,"Posted November 25, 2013.",230410,1 of 1 people (100%) found this review helpful,True,0.7717,2
76561198060494794,"Posted April 10, 2014.",219830,1 of 1 people (100%) found this review helpful,True,0.836,2
76561198004203858,"Posted June 9, 2014.",32430,2 of 3 people (67%) found this review helpful,True,-0.7726,0
76561198140788321,Posted July 14.,227940,0 of 3 people (0%) found this review helpful,True,0.0,1
76561198027522403,"Posted January 4, 2014.",214950,2 of 3 people (67%) found this review helpful,False,-0.9657,0
MapleB0y,"Posted September 2, 2014.",221100,2 of 6 people (33%) found this review helpful,True,-0.6705,0
witcher01,"Posted April 24, 2014.",236430,252 of 522 people (48%) found this review helpful,True,0.484,2
xXAussieRockXx,"Posted December 8, 2014.",220240,No ratings yet,True,0.5106,2
Toe5,"Posted August 13, 2014.",209870,No ratings yet,True,0.8437,2
SWFTFries,"Posted December 22, 2015.",327890,No ratings yet,True,0.8481,2
76561198050776986,"Posted October 27, 2015.",275200,No ratings yet,True,-0.6705,0
TahuW,"Posted March 22, 2014.",218620,0 of 1 people (0%) found this review helpful,True,0.6369,2
AndyIzNogud,"Posted July 7, 2015.",295110,10 of 18 people (56%) found this review helpful,True,0.4215,2
76561198084906493,"Posted August 29, 2014.",10680,No ratings yet,True,0.802,2
ED13,"Posted May 20, 2014.",228180,6 of 9 people (67%) found this review helpful,True,0.8271,2
76561198036810976,Posted March 26.,365590,2 of 6 people (33%) found this review helpful,True,0.9067,2
lordthanatosbr,"Posted June 25, 2014.",4000,No ratings yet,False,0.0,1
76561198040899282,"Posted May 14, 2015.",107410,0 of 1 people (0%) found this review helpful,True,0.9477,2
Leopardts,"Posted January 29, 2014.",64000,1 of 1 people (100%) found this review helpful,True,0.6249,2
XiPonds,Posted September 9.,49520,No ratings yet,True,0.765,2
76561198076127919,Posted August 13.,252490,0 of 2 people (0%) found this review helpful,True,-0.9844,0
simplyremi,"Posted July 11, 2015.",304050,No ratings yet,True,0.8271,2
76561198046584688,"Posted November 24, 2015.",377160,0 of 1 people (0%) found this review helpful,True,-0.3182,0
Kootrasman,Posted September 16.,252490,1 of 1 people (100%) found this review helpful,True,0.9604,2
freshovenbakedmemes,Posted January 15.,393420,No ratings yet,True,0.9584,2
spiderwizard2,"Posted August 17, 2014.",730,1 of 1 people (100%) found this review helpful,True,0.4019,2
adi_a12,"Posted September 1, 2015.",356070,4 of 11 people (36%) found this review helpful,True,0.6808,2
76561198041284313,"Posted August 26, 2014.",104900,456 of 559 people (82%) found this review helpful,True,0.6369,2
76561198067283158,Posted March 1.,304030,1 of 5 people (20%) found this review helpful,True,0.9001,2
76561198076638440,"Posted March 21, 2014.",440,1 of 2 people (50%) found this review helpful,True,-0.2071,0
76561198060496164,Posted June 23.,368900,No ratings yet,True,0.34,2
76561198062244065,"Posted September 12, 2015.",730,No ratings yet,True,0.0,1
VRBones,"Posted September 28, 2014.",247080,1 of 2 people (50%) found this review helpful,True,0.3612,2
76561198068688231,"Posted October 3, 2015.",248820,No ratings yet,True,0.926,2
76561198017341667,"Posted March 6, 2014.",213670,No ratings yet,True,-0.5977,0
4mrtm,"Posted September 12, 2014.",55230,No ratings yet,True,0.8658,2
SavviSYD,"Posted March 28, 2015.",317510,1 of 5 people (20%) found this review helpful,True,0.5106,2
Benlord101,"Posted March 4, 2014.",252490,1 of 2 people (50%) found this review helpful,True,-0.4767,0
76561198103364951,"Posted February 11, 2014.",99900,No ratings yet,True,0.0,1
Meticrift,"Posted November 24, 2015.",322170,No ratings yet,True,0.765,2
76561198070899741,"Posted January 7, 2015.",302830,No ratings yet,True,0.9497,2
Velocity_,"Posted January 14, 2014.",220240,2 of 4 people (50%) found this review helpful,True,-0.5423,0
76561198050396303,"Posted July 1, 2015.",213650,No ratings yet,True,0.4404,2
76561198027122657,Posted March 31.,305620,0 of 1 people (0%) found this review helpful,True,0.34,2
76561198017205526,Posted April 13.,374320,1 of 3 people (33%) found this review helpful,True,0.0,1
76561198064710856,"Posted September 19, 2014.",34870,No ratings yet,True,0.5574,2
76561198064157979,"Posted October 10, 2015.",47870,No ratings yet,False,0.4939,2
2345254252312312,"Posted December 24, 2015.",4000,No ratings yet,True,0.9287,2
EpsiloN22,"Posted March 8, 2014.",235600,2 of 2 people (100%) found this review helpful,False,0.7188,2
76561198018561494,"Posted December 6, 2012.",42700,No ratings yet,True,-0.802,0
nathan3197,Posted July 4.,311210,No ratings yet,False,0.9732,2
76561198002527794,"Posted October 20, 2015.",273350,3 of 6 people (50%) found this review helpful,False,-0.296,0
LegionofTalon,"Posted September 26, 2014.",8870,No ratings yet,True,0.7269,2
76561198038259400,"Posted December 24, 2013.",34330,1 of 1 people (100%) found this review helpful,True,0.0,1
35353534,Posted February 3.,240,0 of 1 people (0%) found this review helpful,True,0.0,1
76561198077911827,"Posted January 18, 2014.",105600,2 of 2 people (100%) found this review helpful,True,-0.4601,0
76561198085099625,"Posted June 30, 2015.",333930,No ratings yet,True,0.6249,2
Ryuuuuuuu,"Posted May 24, 2014.",286160,1 of 1 people (100%) found this review helpful,True,0.2732,2
L0RD117,"Posted May 18, 2015.",6000,No ratings yet,True,-0.784,0
76561198092104105,"Posted November 25, 2014.",319510,No ratings yet,True,0.2534,2
GANDPUG,"Posted February 21, 2015.",250260,No ratings yet,True,-0.6435,0
grimroaeos,"Posted January 19, 2013.",22380,No ratings yet,True,0.9949,2
AkiAari,"Posted March 30, 2014.",230410,1 of 1 people (100%) found this review helpful,True,0.765,2
Teknoe,"Posted September 14, 2011.",12500,No ratings yet,True,0.3182,2
SemiSalad,Posted February 26.,405640,No ratings yet,True,0.5106,2
Zeturtle,"Posted January 12, 2014.",440,No ratings yet,True,0.0,1
N1C7,"Posted December 5, 2015.",730,No ratings yet,True,0.4927,2
Xalibe,Posted May 17.,440,1 of 1 people (100%) found this review helpful,True,-0.7244,0
SeaMayk,"Posted March 17, 2014.",226700,1 of 1 people (100%) found this review helpful,True,0.0,1
DjinnieContact,"Posted January 14, 2015.",289650,2 of 3 people (67%) found this review helpful,False,0.2023,2
Rwby_Rose,Posted July 14.,252490,2 of 3 people (67%) found this review helpful,True,-0.2732,0
dead5,Posted January 26.,1840,2 of 3 people (67%) found this review helpful,True,0.0,1
ArchangelItherael,"Posted December 28, 2015.",220440,3 of 3 people (100%) found this review helpful,True,0.4404,2
MynameisAuz,"Posted August 22, 2014.",319510,2 of 2 people (100%) found this review helpful,True,0.9348,2
76561198025409181,"Posted August 1, 2015.",20540,7 of 8 people (88%) found this review helpful,True,0.0,1
bindisposerer,"Posted August 1, 2015.",80,No ratings yet,True,0.6486,2
76561198018736748,"Posted March 24, 2012.",91310,1 of 2 people (50%) found this review helpful,True,-0.2349,0
76561198039469366,"Posted February 4, 2015.",211420,0 of 2 people (0%) found this review helpful,False,-0.8173,0
76561198071505477,"Posted November 10, 2015.",377160,1 of 3 people (33%) found this review helpful,True,0.017,1
TrackFight,"Posted October 9, 2014.",268750,1 of 1 people (100%) found this review helpful,True,-0.3455,0
erggjmuyg,"Posted August 29, 2015.",48190,0 of 1 people (0%) found this review helpful,False,0.0,1
76561198090818363,"Posted September 17, 2014.",105600,No ratings yet,True,0.5719,2
force445,"Posted April 24, 2014.",440,0 of 2 people (0%) found this review helpful,False,0.0,1
76561198099270623,"Posted July 5, 2014.",440,No ratings yet,True,0.4404,2
reivehnfliyt,"Posted June 10, 2015.",22370,No ratings yet,True,0.927,2
Symbolize,Posted July 31.,271590,2 of 3 people (67%) found this review helpful,False,0.824,2
Gotaki,"Posted April 13, 2015.",233290,No ratings yet,True,-0.9522,0
Kaboku,"Posted December 12, 2013.",730,0 of 7 people (0%) found this review helpful,False,-0.7147,0
vampirespyJL93TF2,Posted March 13.,570,No ratings yet,True,-0.4588,0
FakMuther1234,"Posted October 4, 2015.",4000,No ratings yet,True,0.0,1
hotsaucdo,"Posted July 2, 2014.",201810,1 of 1 people (100%) found this review helpful,True,0.7717,2
76561198093276380,"Posted December 23, 2014.",274940,1 of 2 people (50%) found this review helpful,True,0.5106,2
OddSockSR,"Posted February 10, 2014.",250400,0 of 1 people (0%) found this review helpful,True,0.9911,2
Roronage,"Posted December 20, 2013.",72850,0 of 1 people (0%) found this review helpful,True,0.914,2
nizamrahman,Posted April 24.,252950,No ratings yet,True,0.802,2
InTranze,Posted January 5.,248820,0 of 2 people (0%) found this review helpful,False,0.0,1
76561198097453305,"Posted December 25, 2014.",219830,2 of 3 people (67%) found this review helpful,True,0.9255,2
76561198022316167,"Posted January 6, 2014.",241600,2 of 2 people (100%) found this review helpful,True,0.5859,2
76561198094193531,"Posted August 22, 2014.",227700,2 of 5 people (40%) found this review helpful,True,0.6879,2
76561198089961001,"Posted May 4, 2014.",252150,3 of 9 people (33%) found this review helpful,True,0.0,1
AESTHETICSVAPORWAVE,"Posted August 2, 2015.",107410,5 of 5 people (100%) found this review helpful,True,0.0,1
chinsteam,"Posted July 8, 2015.",730,No ratings yet,True,0.3182,2
DaPohtehtoPuncake,"Posted July 13, 2015.",236390,0 of 1 people (0%) found this review helpful,True,-0.1779,0
Uve-Seen_Nothing,"Posted July 19, 2015.",304050,1 of 1 people (100%) found this review helpful,True,0.9838,2
76561198077793852,"Posted March 31, 2014.",209080,No ratings yet,True,-0.0018,1
76561198021482710,"Posted December 27, 2014.",34900,1 of 1 people (100%) found this review helpful,True,0.34,2
76561198033472736,"Posted May 20, 2014.",224260,1 of 1 people (100%) found this review helpful,True,-0.1779,0
76561198060440669,"Posted June 8, 2015.",730,1 of 1 people (100%) found this review helpful,True,0.0772,1
Luckybeg,"Posted March 22, 2013.",4000,2 of 2 people (100%) found this review helpful,True,0.0,1
aushtin,"Posted June 1, 2012.",4000,1 of 1 people (100%) found this review helpful,True,0.0,1
SeekTheDarkness,"Posted April 20, 2014.",213670,2 of 2 people (100%) found this review helpful,True,0.8126,2
Blackboy72,"Posted January 21, 2014.",231430,2 of 4 people (50%) found this review helpful,True,0.4019,2
FPS-Mike,"Posted April 11, 2014.",730,No ratings yet,True,0.9657,2
doratheinbred,"Posted April 15, 2015.",359320,3 of 5 people (60%) found this review helpful,True,-0.5423,0
76561198007799026,"Posted May 3, 2011.",10680,No ratings yet,True,0.5106,2
heavykiinthesandvichborn,Posted January 17.,316390,0 of 1 people (0%) found this review helpful,True,0.7717,2
mrnuclear,"Posted June 25, 2014.",218620,2 of 4 people (50%) found this review helpful,True,0.8625,2
76561198071334632,"Posted June 20, 2015.",17330,2 of 2 people (100%) found this review helpful,True,0.0,1
76561198087445400,Posted August 16.,730,No ratings yet,True,0.0,1
76561198055819674,"Posted December 3, 2014.",72850,1 of 1 people (100%) found this review helpful,True,0.6369,2
siddhugoge,Posted August 25.,473580,2 of 4 people (50%) found this review helpful,False,0.296,2
perrocallejero,"Posted November 28, 2013.",72850,No ratings yet,True,-0.25,0
SpongeyIsSweg,"Posted May 23, 2014.",221100,1 of 1 people (100%) found this review helpful,True,0.5106,2
76561198159037032,Posted March 10.,550,7 of 8 people (88%) found this review helpful,True,0.875,2
Scorpion1903,"Posted October 1, 2015.",20,17 of 22 people (77%) found this review helpful,True,0.0,1
LoveFayeForever,"Posted August 7, 2014.",440,No ratings yet,True,0.5859,2
Yomani,"Posted November 12, 2014.",24470,1 of 16 people (6%) found this review helpful,False,-0.6276,0
snowangelsdream,"Posted June 19, 2015.",233450,2 of 2 people (100%) found this review helpful,True,0.6369,2
